product_name,product_name_raw,product_name_normalized,price_raw,price_value,currency,energy_category,energy_subcategory,source_site,source_file,url,ratings,reviews,price_note,rejection_reason
Zamdon Solar Inverter 48V10KW - IGBT Off Grid Inverter,Zamdon Solar Inverter 48V10KW - IGBT Off Grid Inverter,zamdon solar inverter 48v10kw - igbt off grid inverter,"₱286,795.91",286795.91,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4989957572.html,,,,
LOCAL SUPPLIER Fronius 5KW Hybrid Solar inverter,LOCAL SUPPLIER Fronius 5KW Hybrid Solar inverter,local supplier fronius 5kw hybrid solar inverter,"₱92,000.00",92000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3399499552.html,,,,
new 3.5KW 5.5KW Solar Inverter 24V48V Hybrid Inverter contr,new 3.5KW 5.5KW Solar Inverter 24V48V Hybrid Inverter contr,new 3 5kw 5 5kw solar inverter 24v48v hybrid inverter contr,"₱271,982.85",271982.85,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5051014086.html,,,,
SUNGROW SG25CX-SA 3 PHASE LOW VOLTAGE (127V - 220V) GRID-TIE SOLAR INVERTER,SUNGROW SG25CX-SA 3 PHASE LOW VOLTAGE (127V - 220V) GRID-TIE SOLAR INVERTER,sungrow sg25cx-sa 3 phase low voltage 127v - 220v grid-tie solar inverter,"₱172,000.00",172000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4447370787.html,,,,
Explosions 1000VA800W12V to 220V Pure Sine Wave H Hybrid Solar Inverter PWM Built-in Control,Explosions 1000VA800W12V to 220V Pure Sine Wave H Hybrid Solar Inverter PWM Built-in Control,explosions 1000va800w12v to 220v pure sine wave h hybrid solar inverter pwm built-in control,"₱65,800.60",65800.6,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4558881970.html,,,,
Solar power inverter 3-110KW solar power photovoltaic grid-connected inverter solar power inverter,Solar power inverter 3-110KW solar power photovoltaic grid-connected inverter solar power inverter,solar power inverter 3-110kw solar power photovoltaic grid-connected inverter solar power inverter,"₱270,222.34",270222.34,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5070265165.html,,,,
Growatt 6KW DVM HVM Multifunctional 48V Pure Sine Wave Off-grid Solar Inverter Power Frequency Machine,Growatt 6KW DVM HVM Multifunctional 48V Pure Sine Wave Off-grid Solar Inverter Power Frequency Machine,growatt 6kw dvm hvm multifunctional 48v pure sine wave off-grid solar inverter power frequency machine,"₱169,036.72",169036.72,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5159598030.html,,,,
"Deye Deye inverter power supply 5kW, 5KW 8KW 10KW hybrid energy storage distributed solar hybrid inverter.","Deye Deye inverter power supply 5kW, 5KW 8KW 10KW hybrid energy storage distributed solar hybrid inverter.",deye deye inverter power supply 5kw 5kw 8kw 10kw hybrid energy storage distributed solar hybrid inverter,"₱158,035.55",158035.55,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5056414163.html,,,,
new 3.5KW 5.5KW Solar Inverter 24V48V Hybrid Inverter contr,new 3.5KW 5.5KW Solar Inverter 24V48V Hybrid Inverter contr,new 3 5kw 5 5kw solar inverter 24v48v hybrid inverter contr,"₱271,982.85",271982.85,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4807892366.html,,,,
Dual AC output of 3.6KW6.2KW hybrid solar inverter from grid-connected energy storage inverter,Dual AC output of 3.6KW6.2KW hybrid solar inverter from grid-connected energy storage inverter,dual ac output of 3 6kw6 2kw hybrid solar inverter from grid-connected energy storage inverter,"₱62,807.58",62807.58,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4788971728.html,,,,
Photovoltaic 800W1KW2KW3KW4KW5KW-30KW solar controller off-grid inverter all-in-one machine,Photovoltaic 800W1KW2KW3KW4KW5KW-30KW solar controller off-grid inverter all-in-one machine,photovoltaic 800w1kw2kw3kw4kw5kw-30kw solar controller off-grid inverter all-in-one machine,"₱46,100.92",46100.92,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5069874636.html,,,,
Guruiwatt Growatt Inverter SPF5000ES Home MPPT Off-grid Photovoltaic Solar Inverter,Guruiwatt Growatt Inverter SPF5000ES Home MPPT Off-grid Photovoltaic Solar Inverter,guruiwatt growatt inverter spf5000es home mppt off-grid photovoltaic solar inverter,"₱213,671.88",213671.88,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5039406556.html,,,,
6KW 48V SOFAR Hybrid On Grid Inverter,6KW 48V SOFAR Hybrid On Grid Inverter,6kw 48v sofar hybrid on grid inverter,"₱100,000.00",100000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3417015438.html,,,,
GOODWE 15KW Grid tied Inverter LVSMT Series Commercial Solar Inverter,GOODWE 15KW Grid tied Inverter LVSMT Series Commercial Solar Inverter,goodwe 15kw grid tied inverter lvsmt series commercial solar inverter,"₱126,000.00",126000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4159300400.html,,,,
Guruiwatt Growatt Inverter SPF5000ES Home MPPT Off-grid Photovoltaic Solar Inverter,Guruiwatt Growatt Inverter SPF5000ES Home MPPT Off-grid Photovoltaic Solar Inverter,guruiwatt growatt inverter spf5000es home mppt off-grid photovoltaic solar inverter,"₱180,542.26",180542.26,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4986365448.html,,,,
Sako Sanke Solar Inverter 3000w Pure Sine Wave Inverse Control Integrated mppt Photovoltaic Inverter,Sako Sanke Solar Inverter 3000w Pure Sine Wave Inverse Control Integrated mppt Photovoltaic Inverter,sako sanke solar inverter 3000w pure sine wave inverse control integrated mppt photovoltaic inverter,"₱65,644.56",65644.56,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4877805800.html,,,,
Zamdon Solar Inverter 48V6000W - Toroidal Off Grid Inverter,Zamdon Solar Inverter 48V6000W - Toroidal Off Grid Inverter,zamdon solar inverter 48v6000w - toroidal off grid inverter,"₱150,967.89",150967.89,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4989397865.html,,,,
WiFi Communication Module RS232 Communication Port Hybrid Solar Inverter WiFi Module Wireless for PS1K HPS3K PS3K,WiFi Communication Module RS232 Communication Port Hybrid Solar Inverter WiFi Module Wireless for PS1K HPS3K PS3K,wifi communication module rs232 communication port hybrid solar inverter wifi module wireless for ps1k hps3k ps3k,"₱3,800.00",3800.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5049277726.html,,,,
"JUXING Solar kit:Built-in 30A Controller 4000W Power Inverter+25W Solar Panel,Used for Cars,Fans, Boats,Homes,Outdoors,DC12V to AC220V,Power Converter Emergency","JUXING Solar kit:Built-in 30A Controller 4000W Power Inverter+25W Solar Panel,Used for Cars,Fans, Boats,Homes,Outdoors,DC12V to AC220V,Power Converter Emergency",juxing solar kit built-in 30a controller 4000w power inverter 25w solar panel used for cars fans boats homes outdoors dc12v to ac220v power converter emergency,"₱3,099.00",3099.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3035739839.html,,,,
Mini Solar Micro-Type Grid-Tie Inverter DC 10-30V Input 180V-265VAC Output 200W IP45 Waterproof,Mini Solar Micro-Type Grid-Tie Inverter DC 10-30V Input 180V-265VAC Output 200W IP45 Waterproof,mini solar micro-type grid-tie inverter dc 10-30v input 180v-265vac output 200w ip45 waterproof,"₱2,549.80",2549.8,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5384008396.html,,,,
60HZ pure sine wave off grid inverter 5000W 8000W DC 12V/24V to AC 220V portable converter solar car inverter transformer,60HZ pure sine wave off grid inverter 5000W 8000W DC 12V/24V to AC 220V portable converter solar car inverter transformer,60hz pure sine wave off grid inverter 5000w 8000w dc 12v 24v to ac 220v portable converter solar car inverter transformer,"₱5,488.00",5488.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5145364116.html,,,,
300W、600W、700W、1200W Grid Tie Micro Inverter with WIFI Communication Waterproof MPPT Stackable DC30-60V Solar Input,300W、600W、700W、1200W Grid Tie Micro Inverter with WIFI Communication Waterproof MPPT Stackable DC30-60V Solar Input,300w 600w 700w 1200w grid tie micro inverter with wifi communication waterproof mppt stackable dc30-60v solar input,"₱6,848.37",6848.37,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15498288607.html,,,,
【QualFull】200 Watts 18BB Solar Panel Dual Glass Original Monocrystalline Solar Panel IP67 Waterproof With MC4 Produce 1.2KWh Every Day,【QualFull】200 Watts 18BB Solar Panel Dual Glass Original Monocrystalline Solar Panel IP67 Waterproof With MC4 Produce 1.2KWh Every Day,qualfull 200 watts 18bb solar panel dual glass original monocrystalline solar panel ip67 waterproof with mc4 produce 1 2kwh every day,"₱2,199.00",2199.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4586281842.html,,,,
MPPT 500W 600W 700W Micro grid tie inverter mppt solar Smart microinverter DC 18-50V AC 120V 240V Limiter Sensor home,MPPT 500W 600W 700W Micro grid tie inverter mppt solar Smart microinverter DC 18-50V AC 120V 240V Limiter Sensor home,mppt 500w 600w 700w micro grid tie inverter mppt solar smart microinverter dc 18-50v ac 120v 240v limiter sensor home,"₱7,116.12",7116.12,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15498262478.html,,,,
"Automatic 1,000 Watts Inverter Solar Power Set Up Complete Set Zero Electricity for Brownout, Energy Saving, Camping, Emergency Long Lasting","Automatic 1,000 Watts Inverter Solar Power Set Up Complete Set Zero Electricity for Brownout, Energy Saving, Camping, Emergency Long Lasting",automatic 1 000 watts inverter solar power set up complete set zero electricity for brownout energy saving camping emergency long lasting,"₱3,399.00",3399.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4140239693.html,,,,
1/2'' Dual He pvc pipe thre er tools set Electric Drill Compatible 3/4'' pipe thre cutting tool pvc thre ing tools grooving tool for ppr pipe water pipe internal thre tool Integrated Internal External Pipe Thre ing Tool,1/2'' Dual Head pvc pipe threader tools set Electric Drill Compatible 3/4'' pipe thread cutting tool pvc threading tools grooving tool for ppr pipe water pipe internal thread tool Integrated Internal External Pipe Threading Tool,1 2 dual he pvc pipe thre er tools set electric drill compatible 3 4 pipe thre cutting tool pvc thre ing tools grooving tool for ppr pipe water pipe internal thre tool integrated internal external pipe thre ing tool,₱61.00,61.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5297060321.html,,,,
Gr e A 300W/410W/585W Solar Panel Monocrystalline Outdoor IP65 Water Resistance for Home Indoor Outdoor 12V Solar Cells Board,Grade A 300W/410W/585W Solar Panel Monocrystalline Outdoor IP65 Water Resistance for Home Indoor Outdoor 12V Solar Cells Board,gr e a 300w 410w 585w solar panel monocrystalline outdoor ip65 water resistance for home indoor outdoor 12v solar cells board,"₱5,999.00",5999.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15466188495.html,,,,
【₱100 OFF】COD BOSCH Original Welding Machine New IGBT Digital Inverter MMA-650 Portable Welding Machine High-Efficiency Energy-Saving Precision Control with Free Accessories,【₱100 OFF】COD BOSCH Original Welding Machine New IGBT Digital Inverter MMA-650 Portable Welding Machine High-Efficiency Energy-Saving Precision Control with Free Accessories,100 off cod bosch original welding machine new igbt digital inverter mma-650 portable welding machine high-efficiency energy-saving precision control with free accessories,"₱2,058.00",2058.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5233018437.html,,,,
【QualFull】Dual Glass 620 Watts Solar Panel 18BB Monocrystalline IP67 Waterproof Generates 3.7KWH A Day With MC4 Connector,【QualFull】Dual Glass 620 Watts Solar Panel 18BB Monocrystalline IP67 Waterproof Generates 3.7KWH A Day With MC4 Connector,qualfull dual glass 620 watts solar panel 18bb monocrystalline ip67 waterproof generates 3 7kwh a day with mc4 connector,"₱7,999.00",7999.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5221904160.html,,,,
4-in-1 Car Jump Starter Air Pump Power Bank Jumper Kereta 150PSI Air Compressor Car Tire Inflator Rechargeable Car Jumper Power Bank Fast Charging with Digital Display Car Battery Jump Starter Emergency LED Light Car Battery Starting Device,4-in-1 Car Jump Starter Air Pump Power Bank Jumper Kereta 150PSI Air Compressor Car Tire Inflator Rechargeable Car Jumper Power Bank Fast Charging with Digital Display Car Battery Jump Starter Emergency LED Light Car Battery Starting Device,4-in-1 car jump starter air pump power bank jumper kereta 150psi air compressor car tire inflator rechargeable car jumper power bank fast charging with digital display car battery jump starter emergency led light car battery starting device,"₱1,549.00",1549.0,PHP,solar,battery,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5317016553.html,,,,
Solar inverter 5000W/6000W/8000W Pure Sine Wave Inverter DC 12V/24V to AC 220V 60Hz | Solar Off-Grid Power Inverter | Car & Home Backup Converter inverter only not set up,Solar inverter 5000W/6000W/8000W Pure Sine Wave Inverter DC 12V/24V to AC 220V 60Hz | Solar Off-Grid Power Inverter | Car & Home Backup Converter inverter only not set up,solar inverter 5000w 6000w 8000w pure sine wave inverter dc 12v 24v to ac 220v 60hz solar off-grid power inverter car home backup converter inverter only not set up,"₱10,888.00",10888.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15469284691.html,,,,
Solar power generation system inverter control integrated machine 220v3kw5kw built-in mppt controller inverter,Solar power generation system inverter control integrated machine 220v3kw5kw built-in mppt controller inverter,solar power generation system inverter control integrated machine 220v3kw5kw built-in mppt controller inverter,"₱43,579.16",43579.16,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4882622737.html,,,,
8.2KW10.2KW hybrid solar inverter dual-channel PV+AC output from grid-connected energy storage inverter,8.2KW10.2KW hybrid solar inverter dual-channel PV+AC output from grid-connected energy storage inverter,8 2kw10 2kw hybrid solar inverter dual-channel pv ac output from grid-connected energy storage inverter,"₱108,057.42",108057.42,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5009847097.html,,,,
15M High Pressure Water Hose 5/10/15M with Spray Nozzle Portable Car Wash Gun for Garden Home PVC,15M High Pressure Water Hose 5/10/15M with Spray Nozzle Portable Car Wash Gun for Garden Home PVC,15m high pressure water hose 5 10 15m with spray nozzle portable car wash gun for garden home pvc,₱158.00,158.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5268808339.html,,,,
Solar Welding Mask Welding Goggles Auto Darkening Welding Glasses Eye Protection Welding Glass,Solar Welding Mask Welding Goggles Auto Darkening Welding Glasses Eye Protection Welding Glass,solar welding mask welding goggles auto darkening welding glasses eye protection welding glass,₱165.00,165.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5205141376.html,,,,
PowMr 10KW Solar Inverter Water Pump Inverter 500Vdc Max Pv Input Cannot Connect Battery Integrated Ct Limiter Three Pv Input Pure Sine Wave Inverter,PowMr 10KW Solar Inverter Water Pump Inverter 500Vdc Max Pv Input Cannot Connect Battery Integrated Ct Limiter Three Pv Input Pure Sine Wave Inverter,powmr 10kw solar inverter water pump inverter 500vdc max pv input cannot connect battery integrated ct limiter three pv input pure sine wave inverter,"₱13,000.00",13000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15484836084.html,,,,
(Lowest price) import/Solar welding glass auto darkening sale Eye protection Dark sh e Original True color Automatic dimming welding mask tgfr5,(Lowest price) import/Solar welding glass auto darkening sale Eye protection Dark shade Original True color Automatic dimming welding mask tgfr5,lowest price import solar welding glass auto darkening sale eye protection dark sh e original true color automatic dimming welding mask tgfr5,₱175.00,175.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4695605631.html,,,,
Pressure Washer 24V 48V Lithium Battery 30000kpa Cleaning Water Gun Garden Sprayer High Pressure Water Pump Cordless Car Washer Water Handheld Spray Gun,Pressure Washer 24V 48V Lithium Battery 30000kpa Cleaning Water Gun Garden Sprayer High Pressure Water Pump Cordless Car Washer Water Handheld Spray Gun,pressure washer 24v 48v lithium battery 30000kpa cleaning water gun garden sprayer high pressure water pump cordless car washer water handheld spray gun,₱199.00,199.0,PHP,solar,battery,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4112834270.html,,,,
540W solar panels photovoltaic charging panels outdoor fishing boats RV household 24V power station 12V Longji Trina.,540W solar panels photovoltaic charging panels outdoor fishing boats RV household 24V power station 12V Longji Trina.,540w solar panels photovoltaic charging panels outdoor fishing boats rv household 24v power station 12v longji trina,₱706.09,706.09,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4948513725.html,,,,
Power Inverter 1000W/6000W Multifunctional Car Inverter 12V To 220V Solar Inverter Original Power Converter Car Travel Fishing Outdoor Emergency Equipment,Power Inverter 1000W/6000W Multifunctional Car Inverter 12V To 220V Solar Inverter Original Power Converter Car Travel Fishing Outdoor Emergency Equipment,power inverter 1000w 6000w multifunctional car inverter 12v to 220v solar inverter original power converter car travel fishing outdoor emergency equipment,₱719.00,719.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4819988513.html,,,,
9000W Peak Power Sine Wave Inverter High Frequency Solar Inverter 12V to 220V DC to AC 220V Converter Car Power Charger Inverter with USB Port Display,9000W Peak Power Sine Wave Inverter High Frequency Solar Inverter 12V to 220V DC to AC 220V Converter Car Power Charger Inverter with USB Port Display,9000w peak power sine wave inverter high frequency solar inverter 12v to 220v dc to ac 220v converter car power charger inverter with usb port display,₱699.00,699.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4647304975.html,,,,
"[Pure sine wave] 1000W/988,800MAH Portable Power Station with 150W Solar Panel Set for Home Outdoor Power Supply","[Pure sine wave] 1000W/988,800MAH Portable Power Station with 150W Solar Panel Set for Home Outdoor Power Supply",pure sine wave 1000w 988 800mah portable power station with 150w solar panel set for home outdoor power supply,"₱2,108.00",2108.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15450966747.html,,,,
10000W original inverter car inverter solar inverter DC12V AC to 220V sine wave voltage converter apter home outdoor travel multi-function inverter,10000W original inverter car inverter solar inverter DC12V AC to 220V sine wave voltage converter adapter home outdoor travel multi-function inverter,10000w original inverter car inverter solar inverter dc12v ac to 220v sine wave voltage converter apter home outdoor travel multi-function inverter,₱799.00,799.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4275049374.html,,,,
SUNKET 10BB New Technology German Top Quality Monocrystalline Solar Panel 100W 36 Cells 5 Year Warranty,SUNKET 10BB New Technology German Top Quality Monocrystalline Solar Panel 100W 36 Cells 5 Year Warranty,sunket 10bb new technology german top quality monocrystalline solar panel 100w 36 cells 5 year warranty,"₱3,000.00",3000.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3265625853.html,,,,
Y&H Inverter 600W Grid Tie Micro with WIFI Waterproof MPPT Stackable AC110V 220V Auto DC30-60V Solar Input for 30V 36V PV Panel,Y&H Inverter 600W Grid Tie Micro with WIFI Waterproof MPPT Stackable AC110V 220V Auto DC30-60V Solar Input for 30V 36V PV Panel,y h inverter 600w grid tie micro with wifi waterproof mppt stackable ac110v 220v auto dc30-60v solar input for 30v 36v pv panel,"₱4,986.00",4986.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4614898140.html,,,,
BOSCA inverter 1000W DC12V To AC230V 60HZ Solar Energy Emergency Power Supply Inverter Car Home COD,BOSCA inverter 1000W DC12V To AC230V 60HZ Solar Energy Emergency Power Supply Inverter Car Home COD,bosca inverter 1000w dc12v to ac230v 60hz solar energy emergency power supply inverter car home cod,"₱1,388.00",1388.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15399576551.html,,,,
"4000W Portable Power Inverter – Dual USB, Modified Sine Wave, Solar & Vehicle Compatible","4000W Portable Power Inverter – Dual USB, Modified Sine Wave, Solar & Vehicle Compatible",4000w portable power inverter dual usb modified sine wave solar vehicle compatible,"₱5,217.00",5217.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5251347823.html,,,,
NANWEI Micro Solar Grid Tie Inverter IP55 Solar Inverter Practical Great Conversion Rate Accurate AC120V MPPT for Residence,NANWEI Micro Solar Grid Tie Inverter IP55 Solar Inverter Practical Great Conversion Rate Accurate AC120V MPPT for Residence,nanwei micro solar grid tie inverter ip55 solar inverter practical great conversion rate accurate ac120v mppt for residence,"₱3,579.00",3579.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15410983008.html,,,,
60Hz Pure Sine Wave Inverter Toroidal Transformer Inverter DC 12V to AC 220V Power Converter Car Inverter SolarInverter for home,60Hz Pure Sine Wave Inverter Toroidal Transformer Inverter DC 12V to AC 220V Power Converter Car Inverter SolarInverter for home,60hz pure sine wave inverter toroidal transformer inverter dc 12v to ac 220v power converter car inverter solarinverter for home,"₱5,398.00",5398.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15480923800.html,,,,
AC & DC Circuit Breaker - for Solar Mini Circuit Breaker Switch 6A-63A Overlo Short Circuit Protect - RAPID TOOLS PH,AC & DC Circuit Breaker - for Solar Mini Circuit Breaker Switch 6A-63A Overload Short Circuit Protect - RAPID TOOLS PH,ac dc circuit breaker - for solar mini circuit breaker switch 6a-63a overlo short circuit protect - rapid tools ph,₱81.00,81.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5230174678.html,,,,
LOCAL STOCK Pure sine wave inverter 12v to 220v 60Hz 1000W 1600W 2000W 3000W 4000W 24v dc to ac 220Voltage solar battery car original power Converter,LOCAL STOCK Pure sine wave inverter 12v to 220v 60Hz 1000W 1600W 2000W 3000W 4000W 24v dc to ac 220Voltage solar battery car original power Converter,local stock pure sine wave inverter 12v to 220v 60hz 1000w 1600w 2000w 3000w 4000w 24v dc to ac 220voltage solar battery car original power converter,"₱1,885.00",1885.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4559928216.html,,,,
"Inverter Charger 12V DC TO 220V AC Solar Power generator Inverter 500W Household Inverter Power Supply With Charger, Vehicle Inverter","Inverter Charger 12V DC TO 220V AC Solar Power generator Inverter 500W Household Inverter Power Supply With Charger, Vehicle Inverter",inverter charger 12v dc to 220v ac solar power generator inverter 500w household inverter power supply with charger vehicle inverter,₱580.00,580.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15487698650.html,,,,
Factory Wholesale Pure Sine Wave Inverter Converter DC12V/24V/48V/60V to AC220V50Hz 60Hz 3000W Electric Vehicle Car Household Appliances Travel Solar Power Inverter,Factory Wholesale Pure Sine Wave Inverter Converter DC12V/24V/48V/60V to AC220V50Hz 60Hz 3000W Electric Vehicle Car Household Appliances Travel Solar Power Inverter,factory wholesale pure sine wave inverter converter dc12v 24v 48v 60v to ac220v50hz 60hz 3000w electric vehicle car household appliances travel solar power inverter,"₱1,885.00",1885.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4593094364.html,,,,
Car Solar Power Sine Wave Inverter DC12V 24V to AC220V Voltage Converter For Outdoor Camping,Car Solar Power Sine Wave Inverter DC12V 24V to AC220V Voltage Converter For Outdoor Camping,car solar power sine wave inverter dc12v 24v to ac220v voltage converter for outdoor camping,"₱1,124.00",1124.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5297301433.html,,,,
Modified Sine Wave Inverter Peak Power 3000W Modified Sine Wave Inverter High Frequency Power Inverter DC 12V to AC 220V Converter Car Power Charger Inverter with 2.1A Dual USB Port Battery Clip 4.2A,Modified Sine Wave Inverter Peak Power 3000W Modified Sine Wave Inverter High Frequency Power Inverter DC 12V to AC 220V Converter Car Power Charger Inverter with 2.1A Dual USB Port Battery Clip 4.2A,modified sine wave inverter peak power 3000w modified sine wave inverter high frequency power inverter dc 12v to ac 220v converter car power charger inverter with 2 1a dual usb port battery clip 4 2a,₱295.00,295.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3227640033.html,,,,
18BB Solar Panel 【100/200 Watts】Monocrystalline 200W Solar Panels IP67 Waterproof Sun Power Panel With MC4 Connector,18BB Solar Panel 【100/200 Watts】Monocrystalline 200W Solar Panels IP67 Waterproof Sun Power Panel With MC4 Connector,18bb solar panel 100 200 watts monocrystalline 200w solar panels ip67 waterproof sun power panel with mc4 connector,"₱4,599.00",4599.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3928930563.html,,,,
3000W Pure Sine Wave Car Power Inverter DC 12V to AC 220V Solar Power Converter Dual Digital Display with Dual USB Port Display Screen Inverter High Frequency,3000W Pure Sine Wave Car Power Inverter DC 12V to AC 220V Solar Power Converter Dual Digital Display with Dual USB Port Display Screen Inverter High Frequency,3000w pure sine wave car power inverter dc 12v to ac 220v solar power converter dual digital display with dual usb port display screen inverter high frequency,₱799.00,799.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3993485343.html,,,,
Pure Sine Wave Inverter Converter DC12V/24V to AC220V 60Hz 1000W/3000W Electric Vehicle Car Household Appliances Travel Solar Power Inverter,Pure Sine Wave Inverter Converter DC12V/24V to AC220V 60Hz 1000W/3000W Electric Vehicle Car Household Appliances Travel Solar Power Inverter,pure sine wave inverter converter dc12v 24v to ac220v 60hz 1000w 3000w electric vehicle car household appliances travel solar power inverter,"₱1,855.00",1855.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15455228585.html,,,,
