barangay_id,municipality_id,name
118470,6328,Benigno Aquino
118471,6334,Bretania
118472,6334,Buatong
118473,6334,Buhisan
118474,6334,Gata
118475,6334,Hornasan
118476,6334,Janipaan
118477,6334,Kauswagan
118478,6334,Oteiza
118479,6334,Poblacion
118480,6334,Pong-on
118481,6334,Pongtod
118482,6334,Salvacion
118483,6334,Santo Niño
118484,6335,Bagyang
118485,6335,Baras
118486,6335,Bitaugan
118487,6335,Bolhoon
118488,6335,Calatngan
118489,6335,Carromata
118490,6335,Castillo
118491,6335,Libas Gua
118492,6335,Libas Sud
118493,6335,Magroyong
118494,6335,Mahayag
118495,6335,Patong
118496,6335,Poblacion
118497,6335,Sagbayan
118498,6335,San Roque
118499,6335,Siagao
118500,6335,Tina
118501,6335,Umalag
118502,6338,Bongtod Poblacion
118503,5237,San Isidro
118504,6130,Alfonso
118505,6130,Balutu
118506,6130,Cafe
118507,6130,Calius Gueco
118508,6130,Caluluan
118509,6130,Castillo
118510,6130,Corazon de Jesus
118511,6130,Culatingan
118512,6130,Dungan
118513,6130,Dutung-A-Matas
118514,6130,Green Village
118515,6130,Lilibangan
118516,6130,Mabilog
118517,6130,Magao
118518,6130,Malupa
118519,6130,Minane
118520,6130,Panalicsian
118521,6130,Pando
118522,6130,Parang
118523,6130,Parulung
118524,6130,Pitabunan
118525,6130,San Agustin
118526,6130,San Antonio
118527,6130,San Bartolome
118528,6130,San Francisco
118529,6130,San Isidro
118530,6130,San Jose
118531,6130,San Juan
118532,6130,San Martin
118533,6130,San Nicolas
118534,6130,San Nicolas Balas
118535,6130,San Vicente
118536,6130,Santa Cruz
118537,6130,Santa Maria
118538,6130,Santa Monica
118539,6130,Santa Rita
118540,6130,Santa Rosa
118541,6130,Santiago
118542,6130,Santo Cristo
118543,6130,Santo Niño
118544,6130,Santo Rosario
118545,6130,Talimunduc Marimla
118546,6130,Talimunduc San Miguel
118547,6130,Telabanca
118548,6130,Tinang
118549,6466,Balanoy
118550,6466,Bantog-Caricutan
118551,6466,Caramutan
118552,6466,Caut
118553,6466,Comillas
118554,6466,Dumarais
118555,6466,Guevarra
118556,6466,Kapanikian
118557,6466,La Purisima
118558,6466,Lara
118559,6466,Laungcupang
118560,6466,Lomboy
118561,6466,Macalong
118562,6466,Matayumtayum
118563,6466,Mayang
118564,6466,Motrico
118565,6466,Paludpud
118566,6466,Rizal
118567,6466,San Isidro
118568,6466,San Roque
118569,6466,Sierra
118570,5244,Camposanto 1-Norte
118571,5244,Camposanto 1-Sur
118572,5846,Burgos
118573,5846,David
118574,5846,Iba
118575,5846,Labney
118576,5846,Lawacamulag
118577,5846,Lubigan
118578,5846,Maamot
118579,5846,Mababanaba
118580,5846,Moriones
118581,5846,Pao
118582,5846,San Juan de Valdez
118583,5846,Sula
118584,5846,Villa Aglipay
118585,5250,Colubot
118586,5250,Lanat
118587,5250,Legaspi
118588,5250,Mangandingay
118589,5250,Matarannoc
118590,5250,Pacpaco
118591,5250,Poblacion
118592,5250,Salcedo
118593,5250,San Agustin
118594,5250,San Felipe
118595,5250,San Jacinto
118596,5250,San Miguel
118597,5250,San Narciso
118598,5250,San Vicente
118599,5250,Santa Maria
118600,5353,Baculong
118601,5353,Balayang
118602,5353,Balbaloto
118603,5353,Bangar
118604,5353,Bantog
118605,5353,Batangbatang
118606,5353,Bulo
118607,5353,Cabuluan
118608,5353,Calibungan
118609,5353,Canarem
118610,5353,Cruz
118611,5353,Lalapac
118612,5353,Maluid
118613,5353,Mangolago
118614,5353,Masalasa
118615,5353,Palacpalac
118616,5353,San Agustin
118617,5353,San Andres
118618,5353,San Fernando
118619,5353,San Francisco
118620,5353,San Gavino
118621,5353,San Jacinto
118622,5353,San Nicolas
118623,5353,San Vicente
118624,5353,Santa Barbara
118625,5353,Santa Lucia
118626,1907003000,Boki
118627,1907003000,Duhul Batu
118628,1907003000,Erok-erok
118629,1907003000,Guppah
118630,1907003000,Kompang
118631,1907003000,Liyubud
118632,1907003000,Lubbak Parang
118633,1907003000,Lupa Pula
118634,1907003000,Mahalo
118635,1907003000,Pawan
118636,1907003000,Sapa
118637,1907003000,Sikub
118638,1907003000,Tabulian
118639,1907003000,Tanduan
118640,1907003000,Umus Mataha
118641,1907001000,Balimbing Proper
118642,1907001000,Batu-batu
118643,1907001000,Bauno Garing
118644,1907001000,Belatan Halu
118645,1907001000,Buan
118646,1907001000,Dungon
118647,1907001000,Karaha
118648,1907001000,Kulape
118649,1907001000,Liyaburan
118650,1907001000,Luuk Buntal
118651,1907001000,Magsaggaw
118652,1907001000,Malacca
118653,1907001000,Parangan
118654,1907001000,Sumangday
118655,1907001000,Tabunan
118656,1907001000,Tundon
118657,1907001000,Tungbangkaw
118658,6452,Kohec
118659,6454,Bagid
118660,5360,Babancal
118661,5360,Binabalian
118662,5360,Catol
118663,5360,Dampay
118664,5360,Lauis
118665,5360,Libertador
118666,5360,Malabon
118667,5360,Malimanga
118668,5360,Pamibian
118669,5360,Panayonan
118670,5360,Pinagrealan
118671,5360,Poblacion
118672,5360,Sinabacan
118673,5360,Taposo
118674,5360,Uacon
118675,5360,Yamot
118676,5257,Zone 1 Poblacion
118677,5257,Zone 2 Poblacion
118678,5257,Zone 3 Poblacion
118679,5257,Zone 4 Poblacion
118680,5257,Zone 5 Poblacion
118681,5257,Zone 6 Poblacion
118682,5952,Angeles
118683,5952,Antipolo
118684,5952,Burgos
118685,5952,East Dirita
118686,5952,Luna
118687,5952,Pundaquit
118688,5952,Rizal
118689,5952,San Esteban
118690,5952,San Gregorio
118691,5952,San Juan
118692,5952,San Miguel
118693,5952,San Nicolas
118694,5952,Santiago
118695,5952,West Dirita
118696,5349,Babuyan
118697,5349,Bangcol
118698,5349,Bayto
118699,5349,Biay
118700,5349,Bolitoc
118701,5349,Bulawon
118702,5349,Canaynayan
118703,5349,Gama
118704,5349,Guinabon
118705,5349,Guisguis
118706,5349,Lipay
118707,5349,Lomboy
118708,5349,Lucapon North
118709,5349,Lucapon South
118710,5349,Malabago
118711,5349,Naulo
118712,5349,Pagatpat
118713,5349,Pamonoran
118714,5349,Poblacion North
118715,5349,Poblacion South
118716,5349,Sabang
118717,5349,San Fernando
118718,5349,Tabalong
118719,5349,Tubotubo North
118720,5349,Tubotubo South
118721,907201000,Aliguay
118722,907201000,Antipolo
118723,907201000,Aseniero
118724,907201000,Ba-ao
118725,907201000,Bagting
118726,907201000,Banbanan
118727,907201000,Banonong
118728,907201000,Barcelona
118729,907201000,Baylimango
118730,907201000,Burgos
118731,907201000,Canlucani
118732,907201000,Carang
118733,907201000,Cawa-cawa
118734,907201000,Dampalan
118735,907201000,Daro
118736,907201000,Dawo
118737,907201000,Diwa-an
118738,907201000,Guimputlan
118739,907201000,Hilltop
118740,907201000,Ilaya
118741,907201000,Kauswagan
118742,907201000,Larayan
118743,907201000,Linabo
118744,907201000,Liyang
118745,907201000,Maria Cristina
118746,907201000,Maria Uray
118747,907201000,Masidlakon
118748,907201000,Matagobtob Poblacion
118749,907201000,Napo
118750,907201000,Opao
118751,907201000,Oro
118752,907201000,Owaon
118753,907201000,Oyan
118754,907201000,Polo
118755,907201000,Potol
118756,907201000,Potungan
118757,907201000,San Francisco
118758,907201000,San Nicolas
118759,907201000,San Pedro
118760,907201000,San Vicente
118761,907201000,Santa Cruz
118762,907201000,Santo Niño
118763,907201000,Selinog
118764,907201000,Sicayab-Bucana
118765,907201000,Sigayan
118766,907201000,Sinonoc
118767,907201000,Sulangon
118768,907201000,Tag-ulo
118769,907201000,Taguilon
118770,907201000,Tamion
118771,907222000,Balatakan
118772,907222000,Bitoon
118773,907222000,Dinasan
118774,907222000,Ilihan
118775,907222000,Labakid
118776,907222000,Lipay
118777,907222000,Litalip
118778,907222000,Lopero
118779,907222000,Lumanping
118780,907222000,Madalag
118781,907222000,Manawan
118782,907222000,Marupay
118783,907222000,Poblacion
118784,907222000,Sigamok
118785,907222000,Siparok
118786,907222000,Tabon
118787,907222000,Tamarok
118788,907222000,Tamil
118789,6013,El Paraiso
118790,6013,La Union
118791,6013,La Victoria
118792,6013,Mauswagon
118793,6013,Mercedes
118794,6013,New Argao
118795,6013,New Bataan
118796,6013,New Carcar
118797,6013,Poblacion
118798,6013,San Jose
118799,6013,Santa Catalina
118800,6013,Santa Cruz
118801,6013,Singaran
118802,1907003018,Bacungan
118803,1907003018,Bogabongan
118804,1907003018,Delusom
118805,1907003018,Mangop
118806,1907003018,Manil
118807,1907003018,Mawal
118808,1907003018,Midatag
118809,1907003018,Morob
118810,1907003018,Nasibac
118811,1907003018,Rizon
118812,1907003018,Santa Maria
118813,1907003018,Sipacong
118814,1907003018,Talinga
118815,1907003018,Tinaplan
118816,1907003018,Tiniguiban
118817,1907003018,Tinuyop
118818,1907003018,Tiogan
118819,1907003018,Titik
118820,1907003018,Balubo
118821,1907003018,Banbanan
118822,1907003018,Canibongan
118823,1907003018,Capase
118824,1907003018,Cape
118825,1907003018,Denoman
118826,1907003018,Dohinob
118827,1907003018,Galokso
118828,1907003018,Gubat
118829,1907003018,Irasan
118830,1907003018,Labakid
118831,1907003018,Langatian
118832,1907003018,Lipakan
118833,1907003018,Marupay
118834,1907003018,Moliton
118835,1907003018,Nabilid
118836,1907003018,Panampalay
118837,1907003018,Pangologon
118838,1907003018,Piao
118839,1907003018,Piñalan
118840,1907003018,Piñamar
118841,1907003018,Pongolan
118842,1907003018,Salisig
118843,1907003018,Sebod
118844,1907003018,Sibatog
118845,1907003018,Situbo
118846,1907003018,Tanayan
118847,1907003018,Tantingon
118848,1907003018,Upper Irasan
118849,1907003018,Upper Minang
118850,1907003018,Villahermoso
118851,1907003018,Antonino
118852,1907003018,Bagong Baguio
118853,1907003018,Bagumbayan
118854,1907003018,Biayon
118855,1907003018,Buenavista
118856,1907003018,Dampalan
118857,1907003018,Danao
118858,1907003018,Don Eleno
118859,1907003018,Kauswagan
118860,1907003018,Labiray
118861,1907003018,Liwanag
118862,1907003018,Mabuhay
118863,1907003018,Macalibre
118864,1907003018,Mahayahay
118865,1907003018,Marapong
118866,1907003018,Nazareth
118867,1907003018,Nebo
118868,1907003018,New Rizal
118869,1907003018,New Tangub
118870,1907003018,Nuevavista
118871,1907003018,Pedagan
118872,1907003018,Penacio
118873,1907003018,Poblacion Alto
118874,1907003018,Poblacion Bajo
118875,1907003018,Princesa Freshia
118876,1907003018,Princesa Lamaya
118877,1907003018,San Antonio
118878,1907003018,San Francisco
118879,1907003018,San Isidro
118880,1907003018,San Jose
118881,1907003018,San Juan
118882,1907003018,Sinaad
118883,1907003018,Sinai
118884,1907003018,Situbo
118885,1907003018,Tinago
118886,1907003018,Tinindugan
118887,1907003018,Tuburan
118888,1907003018,Venus
118889,1907003018,Wilben
118890,6044,Limbatong
118891,6044,Tulapok
118892,6335,Betinan
118893,6335,Bulawan
118894,6335,Calube
118895,6335,Concepcion
118896,6335,Dao-an
118897,6335,Dumalian
118898,6335,Fatima
118899,6335,Langilan
118900,6335,Lantawan
118901,6335,Laperian
118902,6335,Libuganan
118903,6335,Limonan
118904,6335,Mati
118905,6335,Ocapan
118906,6335,Poblacion
118907,6335,San Isidro
118908,6335,Sayog
118909,6335,Tapian
118910,907340000,Bag-ong Baroy
118911,907340000,Bag-ong Oroquieta
118912,907340000,Barubuhan
118913,907340000,Bulanay
118914,907340000,Datagan
118915,907340000,Eastern Poblacion
118916,907340000,Lantawan
118917,907340000,Libertad
118918,907340000,Lumangoy
118919,907340000,New Carmen
118920,907340000,Picturan
118921,907340000,Poblacion
118922,907340000,Rizal
118923,907340000,San Miguel
118924,907340000,Santo Niño
118925,907340000,Sawa
118926,907340000,Tungawan
118927,907340000,Upper Sicpao
118928,5535,Aguinaldo
118929,5535,Baga
118930,5535,Baluno
118931,5535,Bangkaw-bangkaw
118932,5535,Cabong
118933,5535,Crossing Santa Clara
118934,5535,Gubawang
118935,5535,Guintoloan
118936,5535,Kaliantana
118937,5535,La Paz
118938,5535,Lower Sulitan
118939,5535,Mamagon
118940,5535,Marsolo
118941,5535,Poblacion
118942,5535,Sandayong
118943,5535,Santa Clara
118944,5535,Sulo
118945,5535,Tambanan
118946,5535,Taytay Manubo
118947,5535,Tilubog
118948,5535,Tipan
118949,5535,Upper Sulitan
118950,6560,Barangay 1
118951,6560,Barangay 10
118952,6560,Barangay 100
118953,6560,Barangay 101
118954,6560,Barangay 102
118955,6560,Barangay 103
118956,6560,Barangay 104
118957,6560,Barangay 105
118958,6560,Barangay 106
118959,6560,Barangay 107
118960,6560,Barangay 108
118961,6560,Barangay 109
118962,6560,Barangay 11
118963,6560,Barangay 110
118964,6560,Barangay 111
118965,6560,Barangay 112
118966,6560,Barangay 113
118967,6560,Barangay 114
118968,6560,Barangay 115
118969,6560,Barangay 116
118970,6560,Barangay 117
118971,6560,Barangay 118
118972,6560,Barangay 119
118973,6560,Barangay 12
118974,6560,Barangay 120
118975,6560,Barangay 121
118976,6560,Barangay 122
118977,6560,Barangay 123
118978,6560,Barangay 124
118979,6560,Barangay 125
118980,6560,Barangay 126
118981,6560,Barangay 127
118982,6560,Barangay 128
118983,6560,Barangay 129
118984,6560,Barangay 13
118985,6560,Barangay 130
118986,6560,Barangay 131
118987,6560,Barangay 132
118988,6560,Barangay 133
118989,6560,Barangay 134
118990,6560,Barangay 135
118991,6560,Barangay 136
118992,6560,Barangay 137
118993,6560,Barangay 138
118994,6560,Barangay 139
118995,6560,Barangay 14
118996,6560,Barangay 140
118997,6560,Barangay 141
118998,6560,Barangay 142
118999,6560,Barangay 143
119000,6560,Barangay 144
119001,6560,Barangay 145
119002,6560,Barangay 146
119003,6560,Barangay 147
119004,6560,Barangay 148
119005,6560,Barangay 149
119006,6560,Barangay 15
119007,6560,Barangay 150
119008,6560,Barangay 151
119009,6560,Barangay 152
119010,6560,Barangay 153
119011,6560,Barangay 154
119012,6560,Barangay 155
119013,6560,Barangay 156
119014,6560,Barangay 157
119015,6560,Barangay 158
119016,6560,Barangay 159
119017,6560,Barangay 16
119018,6560,Barangay 160
119019,6560,Barangay 161
119020,6560,Barangay 162
119021,6560,Barangay 163
119022,6560,Barangay 164
119023,6560,Barangay 165
119024,6560,Barangay 166
119025,6560,Barangay 167
119026,6560,Barangay 168
119027,6560,Barangay 169
119028,6560,Barangay 17
119029,6560,Barangay 170
119030,6560,Barangay 171
119031,6560,Barangay 172
119032,6560,Barangay 173
119033,6560,Barangay 174
119034,6560,Barangay 175
119035,6560,Barangay 176
119036,6560,Barangay 177
119037,6560,Barangay 178
119038,6560,Barangay 179
119039,6560,Barangay 18
119040,6560,Barangay 180
119041,6560,Barangay 181
119042,6560,Barangay 182
119043,6560,Barangay 183
119044,6560,Barangay 184
119045,6560,Barangay 185
119046,6560,Barangay 186
119047,6560,Barangay 187
119048,6560,Barangay 188
119049,6560,Barangay 19
119050,6560,Barangay 2
119051,6560,Barangay 20
119052,6560,Barangay 21
119053,6560,Barangay 22
119054,6560,Barangay 23
119055,6560,Barangay 24
119056,6560,Barangay 25
119057,6560,Barangay 26
119058,6560,Barangay 27
119059,6560,Barangay 28
119060,6560,Barangay 29
119061,6560,Barangay 3
119062,6560,Barangay 30
119063,6560,Barangay 31
119064,6560,Barangay 32
119065,6560,Barangay 33
119066,6560,Barangay 34
119067,6560,Barangay 35
119068,6560,Barangay 36
119069,6560,Barangay 37
119070,6560,Barangay 38
119071,6560,Barangay 39
119072,6560,Barangay 4
119073,6560,Barangay 40
119074,6560,Barangay 41
119075,6560,Barangay 42
119076,6560,Barangay 43
119077,6560,Barangay 44
119078,6560,Barangay 45
119079,6560,Barangay 46
119080,6560,Barangay 47
119081,6560,Barangay 48
119082,6560,Barangay 49
119083,6560,Barangay 5
119084,6560,Barangay 50
119085,6560,Barangay 51
119086,6560,Barangay 52
119087,6560,Barangay 53
119088,6560,Barangay 54
119089,6560,Barangay 55
119090,6560,Barangay 56
119091,6560,Barangay 57
119092,6560,Barangay 58
119093,6560,Barangay 59
119094,6560,Barangay 6
119095,6560,Barangay 60
119096,6560,Barangay 61
119097,6560,Barangay 62
119098,6560,Barangay 63
119099,6560,Barangay 64
119100,6560,Barangay 65
119101,6560,Barangay 66
119102,6560,Barangay 67
119103,6560,Barangay 68
119104,6560,Barangay 69
119105,6560,Barangay 7
119106,6560,Barangay 70
119107,6560,Barangay 71
119108,6560,Barangay 72
119109,6560,Barangay 73
119110,6560,Barangay 74
119111,6560,Barangay 75
119112,6560,Barangay 76
119113,6560,Barangay 77
119114,6560,Barangay 78
119115,6560,Barangay 79
119116,6560,Barangay 8
119117,6560,Barangay 80
119118,6560,Barangay 81
119119,6560,Barangay 82
119120,6560,Barangay 83
119121,6560,Barangay 84
119122,6560,Barangay 85
119123,6560,Barangay 86
119124,6560,Barangay 87
119125,6560,Barangay 88
119126,6560,Barangay 89
119127,6560,Barangay 9
119128,6560,Barangay 90
119129,6560,Barangay 91
119130,6560,Barangay 92
119131,6560,Barangay 93
119132,6560,Barangay 94
119133,6560,Barangay 95
119134,6560,Barangay 96
119135,6560,Barangay 97
119136,6560,Barangay 98
119137,6560,Barangay 99
119138,6536,Almanza Dos
119139,6536,Almanza Uno
119140,6536,B. F. International Village
119141,6536,Daniel Fajardo
119142,6536,Elias Aldana
119143,6536,Ilaya
119144,6536,Manuyo Dos
119145,6536,Manuyo Uno
119146,6536,Pamplona Dos
119147,6536,Pamplona Tres
119148,6536,Pamplona Uno
119149,6536,Pilar
119150,6536,Pulang Lupa Dos
119151,6536,Pulang Lupa Uno
119152,6536,Talon Dos
119153,6536,Talon Kuatro
119154,6536,Talon Singko
119155,6536,Talon Tres
119156,6536,Talon Uno
119157,6536,Zapote
119158,6537,Bangkal
119159,6537,Bel-Air
119160,6537,Carmona
119161,6537,Cembo
119162,6537,Comembo
119163,6537,Dasmariñas
119164,6537,East Rembo
119165,6537,Forbes Park
119166,6537,Guadalupe Nuevo
119167,6537,Guadalupe Viejo
119168,6537,Kasilawan
119169,6537,La Paz
119170,6537,Magallanes
119171,6537,Olympia
119172,6537,Palanan
119173,6537,Pembo
119174,6537,Pinagkaisahan
119175,6537,Pio del Pilar
119176,6537,Pitogo
119177,6537,Poblacion
119178,6537,Post Proper Northside
119179,6537,Post Proper Southside
119180,6537,Rizal
119181,6537,San Antonio
119182,6537,San Isidro
119183,6537,San Lorenzo
119184,6537,Santa Cruz
119185,6537,Singkamas
119186,6537,South Cembo
119187,6537,Tejeros
119188,6537,Urdaneta
119189,6537,Valenzuela
119190,6537,West Rembo
119191,6562,Acacia
119192,6562,Baritan
119193,6562,Bayan-bayanan
119194,6562,Catmon
119195,6562,Concepcion
119196,6562,Dampalit
119197,6562,Flores
119198,6562,Hulong Duhat
119199,6562,Ibaba
119200,6562,Longos
119201,6562,Maysilo
119202,6562,Muzon
119203,6562,Niugan
119204,6562,Panghulo
119205,6562,Potrero
119206,6562,San Agustin
119207,6562,Santolan
119208,6562,Tañong
119209,6562,Tinajeros
119210,6562,Tonsuya
119211,6562,Tugatog
119212,6555,Addition Hills
119213,6555,Bagong Silang
119214,6555,Barangka Drive
119215,6555,Barangka Ibaba
119216,6555,Barangka Ilaya
119217,6555,Barangka Itaas
119218,6555,Buayang Bato
119219,6555,Burol
119220,6555,Daang Bakal
119221,6555,Hagdang Bato Itaas
119222,6555,Hagdang Bato Libis
119223,6555,Harapin Ang Bukas
119224,6555,Highway Hills
119225,6555,Hulo
119226,6555,Mabini-J. Rizal
119227,6555,Malamig
119228,6555,Mauway
119229,6555,Namayan
119230,6555,New Zañiga
119231,6555,Old Zañiga
119232,6555,Pag-asa
119233,6555,Plainview
119234,6555,Pleasant Hills
119235,6555,Poblacion
119236,6555,San Jose
119237,6555,Vergara
119238,6555,Wack-wack Greenhills
119239,1907003019,Barangay 1
119240,1907003019,Barangay 10
119241,1907003019,Barangay 100
119242,1907003019,Barangay 101
119243,1907003019,Barangay 102
119244,1907003019,Barangay 103
119245,1907003019,Barangay 104
119246,1907003019,Barangay 105
119247,1907003019,Barangay 106
119248,1907003019,Barangay 107
119249,1907003019,Barangay 108
119250,1907003019,Barangay 109
119251,1907003019,Barangay 11
119252,1907003019,Barangay 110
119253,1907003019,Barangay 111
119254,1907003019,Barangay 112
119255,1907003019,Barangay 116
119256,1907003019,Barangay 117
119257,1907003019,Barangay 118
119258,1907003019,Barangay 119
119259,1907003019,Barangay 12
119260,1907003019,Barangay 120
119261,1907003019,Barangay 121
119262,1907003019,Barangay 122
119263,1907003019,Barangay 123
119264,1907003019,Barangay 124
119265,1907003019,Barangay 125
119266,1907003019,Barangay 126
119267,1907003019,Barangay 127
119268,1907003019,Barangay 128
119269,1907003019,Barangay 129
119270,1907003019,Barangay 13
119271,1907003019,Barangay 130
119272,1907003019,Barangay 131
119273,1907003019,Barangay 132
119274,1907003019,Barangay 133
119275,1907003019,Barangay 134
119276,1907003019,Barangay 135
119277,1907003019,Barangay 136
119278,1907003019,Barangay 137
119279,1907003019,Barangay 138
119280,1907003019,Barangay 139
119281,1907003019,Barangay 14
119282,1907003019,Barangay 140
119283,1907003019,Barangay 141
119284,1907003019,Barangay 142
119285,1907003019,Barangay 143
119286,1907003019,Barangay 144
119287,1907003019,Barangay 145
119288,1907003019,Barangay 146
119289,1907003019,Barangay 147
119290,1907003019,Barangay 148
119291,1907003019,Barangay 149
119292,1907003019,Barangay 15
119293,1907003019,Barangay 150
119294,1907003019,Barangay 151
119295,1907003019,Barangay 152
119296,1907003019,Barangay 153
119297,1907003019,Barangay 154
119298,1907003019,Barangay 155
119299,1907003019,Barangay 156
119300,1907003019,Barangay 157
119301,1907003019,Barangay 158
119302,1907003019,Barangay 159
119303,1907003019,Barangay 16
119304,1907003019,Barangay 160
119305,1907003019,Barangay 161
119306,1907003019,Barangay 162
119307,1907003019,Barangay 163
119308,1907003019,Barangay 164
119309,1907003019,Barangay 165
119310,1907003019,Barangay 166
119311,1907003019,Barangay 167
119312,1907003019,Barangay 168
119313,1907003019,Barangay 169
119314,1907003019,Barangay 17
119315,1907003019,Barangay 170
119316,1907003019,Barangay 171
119317,1907003019,Barangay 172
119318,1907003019,Barangay 173
119319,1907003019,Barangay 174
119320,1907003019,Barangay 175
119321,1907003019,Barangay 176
119322,1907003019,Barangay 177
119323,1907003019,Barangay 178
119324,1907003019,Barangay 179
119325,1907003019,Barangay 18
119326,1907003019,Barangay 180
119327,1907003019,Barangay 181
119328,1907003019,Barangay 182
119329,1907003019,Barangay 183
119330,1907003019,Barangay 184
119331,1907003019,Barangay 185
119332,1907003019,Barangay 186
119333,1907003019,Barangay 187
119334,1907003019,Barangay 188
119335,1907003019,Barangay 189
119336,1907003019,Barangay 19
119337,1907003019,Barangay 190
119338,1907003019,Barangay 191
119339,1907003019,Barangay 192
119340,1907003019,Barangay 193
119341,1907003019,Barangay 194
119342,1907003019,Barangay 195
119343,1907003019,Barangay 196
119344,1907003019,Barangay 197
119345,1907003019,Barangay 198
119346,1907003019,Barangay 199
119347,1907003019,Barangay 2
119348,1907003019,Barangay 20
119349,1907003019,Barangay 200
119350,1907003019,Barangay 201
119351,1907003019,Barangay 202
119352,1907003019,Barangay 202-A
119353,1907003019,Barangay 203
119354,1907003019,Barangay 204
119355,1907003019,Barangay 205
119356,1907003019,Barangay 206
119357,1907003019,Barangay 207
119358,1907003019,Barangay 208
119359,1907003019,Barangay 209
119360,1907003019,Barangay 210
119361,1907003019,Barangay 211
119362,1907003019,Barangay 212
119363,1907003019,Barangay 213
119364,1907003019,Barangay 214
119365,1907003019,Barangay 215
119366,1907003019,Barangay 216
119367,1907003019,Barangay 217
119368,1907003019,Barangay 218
119369,1907003019,Barangay 219
119370,1907003019,Barangay 220
119371,1907003019,Barangay 221
119372,1907003019,Barangay 222
119373,1907003019,Barangay 223
119374,1907003019,Barangay 224
119375,1907003019,Barangay 225
119376,1907003019,Barangay 226
119377,1907003019,Barangay 227
119378,1907003019,Barangay 228
119379,1907003019,Barangay 229
119380,1907003019,Barangay 230
119381,1907003019,Barangay 231
119382,1907003019,Barangay 232
119383,1907003019,Barangay 233
119384,1907003019,Barangay 234
119385,1907003019,Barangay 235
119386,1907003019,Barangay 236
119387,1907003019,Barangay 237
119388,1907003019,Barangay 238
119389,1907003019,Barangay 239
119390,1907003019,Barangay 240
119391,1907003019,Barangay 241
119392,1907003019,Barangay 242
119393,1907003019,Barangay 243
119394,1907003019,Barangay 244
119395,1907003019,Barangay 245
119396,1907003019,Barangay 246
119397,1907003019,Barangay 247
119398,1907003019,Barangay 248
119399,1907003019,Barangay 249
119400,1907003019,Barangay 25
119401,1907003019,Barangay 250
119402,1907003019,Barangay 251
119403,1907003019,Barangay 252
119404,1907003019,Barangay 253
119405,1907003019,Barangay 254
119406,1907003019,Barangay 255
119407,1907003019,Barangay 256
119408,1907003019,Barangay 257
119409,1907003019,Barangay 258
119410,1907003019,Barangay 259
119411,1907003019,Barangay 26
119412,1907003019,Barangay 260
119413,1907003019,Barangay 261
119414,1907003019,Barangay 262
119415,1907003019,Barangay 263
119416,1907003019,Barangay 264
119417,1907003019,Barangay 265
119418,1907003019,Barangay 266
119419,1907003019,Barangay 267
119420,1907003019,Barangay 268
119421,1907003019,Barangay 269
119422,1907003019,Barangay 270
119423,1907003019,Barangay 271
119424,1907003019,Barangay 272
119425,1907003019,Barangay 273
119426,1907003019,Barangay 274
119427,1907003019,Barangay 275
119428,1907003019,Barangay 276
119429,1907003019,Barangay 28
119430,1907003019,Barangay 281
119431,1907003019,Barangay 282
119432,1907003019,Barangay 283
119433,1907003019,Barangay 284
119434,1907003019,Barangay 285
119435,1907003019,Barangay 286
119436,1907003019,Barangay 287
119437,1907003019,Barangay 288
119438,1907003019,Barangay 289
119439,1907003019,Barangay 29
119440,1907003019,Barangay 290
119441,1907003019,Barangay 291
119442,1907003019,Barangay 292
119443,1907003019,Barangay 293
119444,1907003019,Barangay 294
119445,1907003019,Barangay 295
119446,1907003019,Barangay 296
119447,1907003019,Barangay 297
119448,1907003019,Barangay 298
119449,1907003019,Barangay 299
119450,1907003019,Barangay 3
119451,1907003019,Barangay 30
119452,1907003019,Barangay 300
119453,1907003019,Barangay 301
119454,1907003019,Barangay 302
119455,1907003019,Barangay 303
119456,1907003019,Barangay 304
119457,1907003019,Barangay 305
119458,1907003019,Barangay 306
119459,1907003019,Barangay 307
119460,1907003019,Barangay 308
119461,1907003019,Barangay 309
119462,1907003019,Barangay 31
119463,1907003019,Barangay 310
119464,1907003019,Barangay 311
119465,1907003019,Barangay 312
119466,1907003019,Barangay 313
119467,1907003019,Barangay 314
119468,1907003019,Barangay 315
119469,1907003019,Barangay 316
119470,1907003019,Barangay 317
119471,1907003019,Barangay 318
119472,1907003019,Barangay 319
119473,1907003019,Barangay 32
119474,1907003019,Barangay 320
119475,1907003019,Barangay 321
119476,1907003019,Barangay 322
119477,1907003019,Barangay 323
119478,1907003019,Barangay 324
119479,1907003019,Barangay 325
119480,1907003019,Barangay 326
119481,1907003019,Barangay 327
119482,1907003019,Barangay 328
119483,1907003019,Barangay 329
119484,1907003019,Barangay 33
119485,1907003019,Barangay 330
119486,1907003019,Barangay 331
119487,1907003019,Barangay 332
119488,1907003019,Barangay 333
119489,1907003019,Barangay 334
119490,1907003019,Barangay 335
119491,1907003019,Barangay 336
119492,1907003019,Barangay 337
119493,1907003019,Barangay 338
119494,1907003019,Barangay 339
119495,1907003019,Barangay 34
119496,1907003019,Barangay 340
119497,1907003019,Barangay 341
119498,1907003019,Barangay 342
119499,1907003019,Barangay 343
119500,1907003019,Barangay 344
119501,1907003019,Barangay 345
119502,1907003019,Barangay 346
119503,1907003019,Barangay 347
119504,1907003019,Barangay 348
119505,1907003019,Barangay 349
119506,1907003019,Barangay 35
119507,1907003019,Barangay 350
